Entity,Code,Year,Ratio
Moldova,MDA,1990,35.41255951
Moldova,MDA,1991,34.48662186
Moldova,MDA,1995,30.22027969
Moldova,MDA,1996,25.9155407
Moldova,MDA,1997,27.20317078
Moldova,MDA,1999,32.69491959
Moldova,MDA,2000,32.52967072
Moldova,MDA,2001,31.72730064
Moldova,MDA,2002,32.20523071
Moldova,MDA,2003,33.29883957
Moldova,MDA,2004,34.35557175
Moldova,MDA,2005,36.09843063
Moldova,MDA,2006,39.40245056
Moldova,MDA,2007,41.20458984
Moldova,MDA,2008,39.99850082
Moldova,MDA,2009,38.29285812
Moldova,MDA,2010,38.14535904
Moldova,MDA,2011,39.44804001
Moldova,MDA,2012,40.10863876
Moldova,MDA,2013,41.27716827
Moldova,MDA,2014,41.4896698
Moldova,MDA,2015,41.2134819
Mongolia,MNG,1970,22.57143974
Mongolia,MNG,1971,21.03540993
Mongolia,MNG,1972,19.72751999
Mongolia,MNG,1973,18.85495949
Mongolia,MNG,1974,19.11017036
Mongolia,MNG,1975,20.61973953
Mongolia,MNG,1976,22.19075012
Mongolia,MNG,1977,24.47429085
Mongolia,MNG,1978,25.35190964
Mongolia,MNG,1979,26.13252068
Mongolia,MNG,1980,26.12688065
Mongolia,MNG,1981,26.11726952
Mongolia,MNG,1982,25.47044945
Mongolia,MNG,1983,25.10572052
Mongolia,MNG,1984,24.81520081
Mongolia,MNG,1985,23.75942039
Mongolia,MNG,1986,23.48467064
Mongolia,MNG,1987,22.67358971
Mongolia,MNG,1988,22.21582031
Mongolia,MNG,1989,20.15611076
Mongolia,MNG,1990,18.19734955
Mongolia,MNG,1991,15.86295033
Mongolia,MNG,1992,14.14762974
Mongolia,MNG,1993,12.26053047
Mongolia,MNG,1994,12.83957005
Mongolia,MNG,1995,14.35770035
Mongolia,MNG,1996,16.17416954
Mongolia,MNG,1997,18.39859009
Mongolia,MNG,1998,21.17885971
Mongolia,MNG,1999,26.91085052
Mongolia,MNG,2000,30.17597961
Mongolia,MNG,2001,34.20265961
Mongolia,MNG,2002,35.79769897
Mongolia,MNG,2003,37.98134995
Mongolia,MNG,2004,40.78588104
Mongolia,MNG,2005,44.65570068
Mongolia,MNG,2006,47.53390884
Mongolia,MNG,2007,46.94842148
Mongolia,MNG,2008,48.48249054
Mongolia,MNG,2009,51.46968079
Mongolia,MNG,2010,53.82302856
Mongolia,MNG,2011,55.6795311
Mongolia,MNG,2012,58.7387085
Mongolia,MNG,2013,62.24863052
Mongolia,MNG,2014,64.27417755
Mongolia,MNG,2015,68.5670166
Montenegro,MNE,2001,17.98434067
Montenegro,MNE,2002,16.74744987
Montenegro,MNE,2003,17.26545906
Montenegro,MNE,2004,19.80759048
Montenegro,MNE,2005,22.11444092
Montenegro,MNE,2006,25.90443993
Montenegro,MNE,2007,33.40839005
Montenegro,MNE,2008,41.70698929
Montenegro,MNE,2009,51.04156876
Montenegro,MNE,2010,55.34458923
Morocco,MAR,1971,1.472329974
Morocco,MAR,1972,1.421589971
Morocco,MAR,1973,1.707640052
Morocco,MAR,1974,1.790390015
Morocco,MAR,1975,2.228610039
Morocco,MAR,1976,2.782929897
Morocco,MAR,1977,2.615350008
Morocco,MAR,1978,3.722409964
Morocco,MAR,1979,3.288630009
Morocco,MAR,1981,5.481890202
Morocco,MAR,1982,5.90887022
Morocco,MAR,1983,5.175749779
Morocco,MAR,1984,5.863120079
Morocco,MAR,1986,7.641679764
Morocco,MAR,1987,8.033720016
Morocco,MAR,1988,8.78635025
Morocco,MAR,1989,9.457099915
Morocco,MAR,1990,10.26006031
Morocco,MAR,1991,10.24960995
Morocco,MAR,1992,10.10245991
Morocco,MAR,1993,10.62228966
Morocco,MAR,1994,10.90104961
Morocco,MAR,1995,11.49975014
Morocco,MAR,1997,11.80694962
Morocco,MAR,1998,9.214690208
Morocco,MAR,1999,9.621060371
Morocco,MAR,2000,10.1641798
Morocco,MAR,2001,10.41518021
Morocco,MAR,2002,10.44859028
Morocco,MAR,2003,10.85019016
Morocco,MAR,2004,11.01019001
Morocco,MAR,2005,11.72412968
Morocco,MAR,2006,12.33399963
Morocco,MAR,2007,11.85949993
Morocco,MAR,2008,13.00512981
Morocco,MAR,2009,13.53075027
Morocco,MAR,2010,14.41401958
Morocco,MAR,2011,16.2082901
Morocco,MAR,2012,19.28784943
Morocco,MAR,2013,22.46668053
Morocco,MAR,2014,25.12491989
Morocco,MAR,2015,28.14357948
Mozambique,MOZ,1971,0.236560002
Mozambique,MOZ,1973,0.300199986
Mozambique,MOZ,1977,0.08935
Mozambique,MOZ,1978,0.074309997
Mozambique,MOZ,1979,0.069580004
Mozambique,MOZ,1980,0.072420001
Mozambique,MOZ,1981,0.087609999
Mozambique,MOZ,1982,0.105740003
Mozambique,MOZ,1985,0.121799998
Mozambique,MOZ,1987,0.203879997
Mozambique,MOZ,1992,0.37439999
Mozambique,MOZ,1993,0.408499986
Mozambique,MOZ,1994,0.457679987
Mozambique,MOZ,1995,0.478670001
Mozambique,MOZ,1996,0.500440001
Mozambique,MOZ,1999,0.622479975
Mozambique,MOZ,2004,1.130789995
Mozambique,MOZ,2005,1.405660033
Mozambique,MOZ,2006,2.110009909
Mozambique,MOZ,2007,3.033200026
Mozambique,MOZ,2008,3.513659954
Mozambique,MOZ,2009,3.799570084
Mozambique,MOZ,2010,4.538599968
Mozambique,MOZ,2011,4.797160149
Mozambique,MOZ,2012,5.053110123
Mozambique,MOZ,2013,5.392320156
Mozambique,MOZ,2014,5.974720001
Mozambique,MOZ,2015,6.390520096
Myanmar,MMR,1971,1.698909998
Myanmar,MMR,1972,1.736400008
Myanmar,MMR,1973,1.745980024
Myanmar,MMR,1974,1.698240042
Myanmar,MMR,1975,1.721130013
Myanmar,MMR,1976,1.764709949
Myanmar,MMR,1977,2.581830025
Myanmar,MMR,1979,3.595050097
Myanmar,MMR,1981,4.601170063
Myanmar,MMR,1982,4.544569969
Myanmar,MMR,1984,4.689099789
Myanmar,MMR,1985,4.794370174
Myanmar,MMR,1986,4.440480232
Myanmar,MMR,1987,6.228219986
Myanmar,MMR,1988,5.276450157
Myanmar,MMR,1989,5.172669888
Myanmar,MMR,1990,5.038169861
Myanmar,MMR,1992,4.345339775
Myanmar,MMR,1993,5.329219818
Myanmar,MMR,1994,5.066380024
Myanmar,MMR,1995,5.196839809
Myanmar,MMR,1998,6.67952013
Myanmar,MMR,2001,10.56917
Myanmar,MMR,2007,10.55368042
Myanmar,MMR,2011,14.1806097
Myanmar,MMR,2012,13.52816963
Namibia,NAM,1991,2.880880117
Namibia,NAM,1994,6.045670033
Namibia,NAM,1995,6.846519947
Namibia,NAM,1997,5.050370216
Namibia,NAM,1998,6.173920155
Namibia,NAM,2001,7.033219814
Namibia,NAM,2002,5.799280167
Namibia,NAM,2003,6.161950111
Namibia,NAM,2005,6.872859955
Namibia,NAM,2006,6.557650089
Namibia,NAM,2008,9.330080032
Nepal,NPL,1974,1.634009957
Nepal,NPL,1975,1.747220039
Nepal,NPL,1976,1.434030056
Nepal,NPL,1977,1.852560043
Nepal,NPL,1978,2.30208993
Nepal,NPL,1979,2.73664999
Nepal,NPL,1981,3.513659954
Nepal,NPL,1982,3.503770113
Nepal,NPL,1983,3.181750059
Nepal,NPL,1984,3.581899881
Nepal,NPL,1985,3.424000025
Nepal,NPL,1986,4.808889866
Nepal,NPL,1987,5.000070095
Nepal,NPL,1988,5.585730076
Nepal,NPL,1989,5.84469986
Nepal,NPL,1990,5.220399857
Nepal,NPL,1991,5.952690125
Nepal,NPL,1992,5.412690163
Nepal,NPL,1993,5.170650005
Nepal,NPL,1994,4.78606987
Nepal,NPL,1995,4.36616993
Nepal,NPL,1996,4.803030014
Nepal,NPL,2000,4.222229958
Nepal,NPL,2001,4.534770012
Nepal,NPL,2002,5.247310162
Nepal,NPL,2003,5.327620029
Nepal,NPL,2004,6.281119823
Nepal,NPL,2005,7.948729992
Nepal,NPL,2006,8.470979691
Nepal,NPL,2007,10.38358974
Nepal,NPL,2008,11.34410954
Nepal,NPL,2009,11.2780304
Nepal,NPL,2010,14.40431023
Nepal,NPL,2011,14.4355402
Nepal,NPL,2013,16.92815018
Nepal,NPL,2014,15.83248043
Nepal,NPL,2015,14.93994999
Netherlands,NLD,1971,19.72970009
Netherlands,NLD,1972,21.6199894
Netherlands,NLD,1975,23.80521965
Netherlands,NLD,1976,25.77544975
Netherlands,NLD,1977,26.8552494
Netherlands,NLD,1978,27.70266914
Netherlands,NLD,1979,27.96199036
Netherlands,NLD,1980,29.32999992
Netherlands,NLD,1981,29.62284088
Netherlands,NLD,1982,30.09210014
Netherlands,NLD,1983,30.29347038
Netherlands,NLD,1984,30.39864922
Netherlands,NLD,1985,30.61758041
Netherlands,NLD,1986,31.59052086
Netherlands,NLD,1987,31.10819054
Netherlands,NLD,1988,32.27363968
Netherlands,NLD,1989,32.80173874
Netherlands,NLD,1990,35.1465416
Netherlands,NLD,1991,39.51599121
Netherlands,NLD,1992,42.01200867
Netherlands,NLD,1993,44.6330719
Netherlands,NLD,1994,48.60858917
Netherlands,NLD,1995,47.64411926
Netherlands,NLD,1996,48.39706039
Netherlands,NLD,1997,47.73488998
Netherlands,NLD,1998,48.34770966
Netherlands,NLD,1999,50.34051895
Netherlands,NLD,2000,53.00037003
Netherlands,NLD,2001,55.09716034
Netherlands,NLD,2002,56.18806839
Netherlands,NLD,2003,56.79526901
Netherlands,NLD,2004,58.05326843
Netherlands,NLD,2005,59.7521019
Netherlands,NLD,2006,60.63880157
Netherlands,NLD,2007,60.94604111
Netherlands,NLD,2008,61.44710159
Netherlands,NLD,2009,62.43471146
Netherlands,NLD,2010,65.15872192
Netherlands,NLD,2011,77.64571381
Netherlands,NLD,2012,78.50106812
New Zealand,NZL,1970,16.30105972
New Zealand,NZL,1971,16.91080093
New Zealand,NZL,1972,24.68408012
New Zealand,NZL,1973,25.04146004
New Zealand,NZL,1974,25.22384071
New Zealand,NZL,1975,24.42181969
New Zealand,NZL,1976,24.98574066
New Zealand,NZL,1977,25.08312035
New Zealand,NZL,1978,26.62022018
New Zealand,NZL,1979,26.2766304
New Zealand,NZL,1980,26.61613083
New Zealand,NZL,1981,27.37985992
New Zealand,NZL,1982,27.6721096
New Zealand,NZL,1983,28.27747917
New Zealand,NZL,1984,32.00183868
New Zealand,NZL,1985,32.12837982
New Zealand,NZL,1986,34.85385895
New Zealand,NZL,1987,36.47322083
New Zealand,NZL,1988,40.09994125
New Zealand,NZL,1989,42.84614944
New Zealand,NZL,1990,39.37844086
New Zealand,NZL,1991,44.5587883
New Zealand,NZL,1992,50.51179886
New Zealand,NZL,1993,56.49573135
New Zealand,NZL,1994,59.38179016
New Zealand,NZL,1995,58.28890991
New Zealand,NZL,1996,59.29727173
New Zealand,NZL,1997,63.7387619
New Zealand,NZL,1998,61.95212173
New Zealand,NZL,1999,64.92204285
New Zealand,NZL,2000,66.19217682
New Zealand,NZL,2001,66.59294128
New Zealand,NZL,2002,67.27667999
New Zealand,NZL,2003,68.98010254
New Zealand,NZL,2004,83.60092926
New Zealand,NZL,2005,80.64161682
New Zealand,NZL,2006,78.68379211
New Zealand,NZL,2007,78.9203186
New Zealand,NZL,2008,78.03153992
New Zealand,NZL,2009,82.60359192
New Zealand,NZL,2010,82.51750183
New Zealand,NZL,2011,81.7071228
New Zealand,NZL,2012,80.84335327
New Zealand,NZL,2013,79.7142868
New Zealand,NZL,2014,80.8829422
New Zealand,NZL,2015,83.93132019
Nicaragua,NIC,1970,4.480120182
Nicaragua,NIC,1971,4.099100113
Nicaragua,NIC,1972,5.05080986
Nicaragua,NIC,1973,4.318789959
Nicaragua,NIC,1974,4.693530083
Nicaragua,NIC,1975,6.26887989
Nicaragua,NIC,1976,6.994669914
Nicaragua,NIC,1977,6.864190102
Nicaragua,NIC,1979,8.423890114
Nicaragua,NIC,1980,10.78542042
Nicaragua,NIC,1982,9.87250042
Nicaragua,NIC,1983,10.57194042
Nicaragua,NIC,1984,9.278380394
Nicaragua,NIC,1985,8.31637001
Nicaragua,NIC,1986,7.526949883
Nicaragua,NIC,1987,7.383269787
Nicaragua,NIC,1990,7.727320194
Nicaragua,NIC,1991,7.638249874
Nicaragua,NIC,1992,8.36149025
Nicaragua,NIC,1995,10.78240967
Nicaragua,NIC,1997,10.91989994
Nicaragua,NIC,2002,17.73031998
Niger,NER,1971,0
Niger,NER,1972,0
Niger,NER,1973,0.053429998
Niger,NER,1974,0.068329997
Niger,NER,1975,0.085660003
Niger,NER,1976,0.127450004
Niger,NER,1977,0.173759997
Niger,NER,1978,0.174510002
Niger,NER,1979,0.20882
Niger,NER,1980,0.213239998
Niger,NER,1981,0.327609986
Niger,NER,1982,0.411080003
Niger,NER,1983,0.450480014
Niger,NER,1984,0.496719986
Niger,NER,1985,0.553749979
Niger,NER,1987,0.573210001
Niger,NER,1989,0.616119981
Niger,NER,1990,0.741330028
Niger,NER,1992,0.74466002
Niger,NER,2003,0.95964998
Niger,NER,2004,0.930589974
Niger,NER,2005,1.123389959
Niger,NER,2006,1.139770031
Niger,NER,2007,1.059219956
Niger,NER,2008,1.195559978
Niger,NER,2009,1.429530025
Niger,NER,2010,1.47021997
Niger,NER,2011,1.518319964
Niger,NER,2012,1.714589953
Nigeria,NGA,1975,0.735310018
Nigeria,NGA,1976,0.813139975
Nigeria,NGA,1977,1.034459949
Nigeria,NGA,1978,1.160269976
Nigeria,NGA,1979,1.599140048
Nigeria,NGA,1980,1.827440023
Nigeria,NGA,1981,2.308340073
Nigeria,NGA,1982,2.660219908
Nigeria,NGA,1983,2.849630117
Nigeria,NGA,1984,2.994040012
Nigeria,NGA,1985,3.389139891
Nigeria,NGA,1986,3.547130108
Nigeria,NGA,1987,3.481280088
Nigeria,NGA,1988,3.854150057
Nigeria,NGA,1989,4.122409821
Nigeria,NGA,1999,6.083089828
Nigeria,NGA,2003,9.640780449
Nigeria,NGA,2004,9.853159904
Nigeria,NGA,2005,10.40532017
Nigeria,NGA,2010,9.479430199
Nigeria,NGA,2011,10.07094955
North America,,1970,47.3711319
North America,,1971,47.37176895
North America,,1972,48.1310997
North America,,1973,48.54442978
North America,,1974,48.86552811
North America,,1975,50.69002914
North America,,1976,53.98767853
North America,,1977,52.56095886
North America,,1978,53.18912125
North America,,1979,52.70656967
North America,,1980,53.78263855
North America,,1981,55.87599182
North America,,1982,57.22438049
North America,,1983,57.95497894
North America,,1984,58.91342926
North America,,1985,59.01153946
North America,,1986,60.27769852
North America,,1987,63.05311966
North America,,1988,65.84545135
North America,,1989,68.66526794
North America,,1990,72.60516357
North America,,1991,74.70630646
North America,,1992,79.01374054
North America,,1993,79.5556488
North America,,1994,79.4019165
North America,,1995,79.44750214
North America,,1996,78.84066772
North America,,1997,74.17410278
North America,,1998,69.51898956
North America,,1999,70.98281097
North America,,2000,67.24054718
North America,,2001,68.00734711
North America,,2002,77.37631989
North America,,2003,79.17449188
North America,,2004,79.31575775
North America,,2005,79.88397217
North America,,2006,79.86456299
North America,,2007,80.73320007
North America,,2008,82.5030899
North America,,2009,85.71922302
North America,,2010,90.80854797
North America,,2011,92.70110321
North America,,2012,91.38791656
North America,,2013,85.94677734
North America,,2014,84.03231812
North Korea,PRK,2009,30.86080933
North Korea,PRK,2011,30.32253075
North Korea,PRK,2015,28.05944061
North Macedonia,MKD,1971,18.47090912
North Macedonia,MKD,1976,18.82522964
North Macedonia,MKD,1981,26.48366928
North Macedonia,MKD,1982,26.08979034
North Macedonia,MKD,1983,25.23118973
North Macedonia,MKD,1984,24.04743004
North Macedonia,MKD,1985,22.84127045
North Macedonia,MKD,1986,21.86186028
North Macedonia,MKD,1987,20.34148026
North Macedonia,MKD,1988,19.41437912
North Macedonia,MKD,1989,18.12252045
North Macedonia,MKD,1990,16.62268066
North Macedonia,MKD,1991,15.26622963
North Macedonia,MKD,1992,15.95118999
North Macedonia,MKD,1993,16.03734016
North Macedonia,MKD,1994,17.02758026
North Macedonia,MKD,1995,18.38200951
North Macedonia,MKD,1996,18.82146072
North Macedonia,MKD,1997,19.55950928
North Macedonia,MKD,1998,20.23576927
North Macedonia,MKD,1999,21.93885994
North Macedonia,MKD,2000,22.7719593
North Macedonia,MKD,2001,24.53260994
North Macedonia,MKD,2002,26.92806053
North Macedonia,MKD,2003,27.20605087
North Macedonia,MKD,2004,27.66789055
North Macedonia,MKD,2005,29.31302071
North Macedonia,MKD,2006,28.91387939
North Macedonia,MKD,2007,35.25331879
North Macedonia,MKD,2008,40.3623085
North Macedonia,MKD,2009,40.84035873
North Macedonia,MKD,2010,39.19731903
North Macedonia,MKD,2012,40.8461113
North Macedonia,MKD,2013,39.35074997
North Macedonia,MKD,2014,39.59420013
North Macedonia,MKD,2015,42.06335068
Norway,NOR,1971,15.79487038
Norway,NOR,1972,17.03898048
Norway,NOR,1973,18.70734024
Norway,NOR,1974,20.94079018
Norway,NOR,1975,21.37281036
Norway,NOR,1976,22.1231308
Norway,NOR,1977,24.21976089
Norway,NOR,1978,23.89851952
Norway,NOR,1979,24.5852108
Norway,NOR,1980,25.32683945
Norway,NOR,1981,25.48347092
Norway,NOR,1982,26.49687004
Norway,NOR,1983,28.37960052
Norway,NOR,1984,29.17472076
Norway,NOR,1985,29.8101902
Norway,NOR,1986,29.6290493
Norway,NOR,1987,32.05004883
Norway,NOR,1988,32.29005814
Norway,NOR,1989,34.25194931
Norway,NOR,1990,38.3710289
Norway,NOR,1991,42.33531952
Norway,NOR,1992,46.01221085
Norway,NOR,1993,50.2086792
Norway,NOR,1994,54.1728096
Norway,NOR,1995,54.20378876
Norway,NOR,1996,58.11719894
Norway,NOR,1997,61.5646286
Norway,NOR,1998,62.86830902
Norway,NOR,1999,66.42739105
Norway,NOR,2000,69.34229279
Norway,NOR,2001,70.27973938
Norway,NOR,2002,73.37283325
Norway,NOR,2003,79.1078186
Norway,NOR,2004,79.26380157
Norway,NOR,2005,78.55130768
Norway,NOR,2006,77.68350983
Norway,NOR,2007,75.40956879
Norway,NOR,2008,72.33717346
Norway,NOR,2009,72.70646667
Norway,NOR,2010,72.88691711
Norway,NOR,2011,73.08579254
Norway,NOR,2012,73.25145721
Norway,NOR,2013,76.11792755
Norway,NOR,2014,76.78315735
Norway,NOR,2015,76.69638062
OECD Member countries,,1970,23.64406967
OECD Member countries,,1971,23.70708084
OECD Member countries,,1972,24.67023087
OECD Member countries,,1973,25.55694008
OECD Member countries,,1974,26.3373909
OECD Member countries,,1975,27.74704933
OECD Member countries,,1976,29.57476044
OECD Member countries,,1977,29.60685921
OECD Member countries,,1978,30.33152962
OECD Member countries,,1979,30.26818085
OECD Member countries,,1980,30.81481934
OECD Member countries,,1981,31.51400948
OECD Member countries,,1982,32.12765121
OECD Member countries,,1983,32.63068008
OECD Member countries,,1984,33.2284584
OECD Member countries,,1985,33.56579971
OECD Member countries,,1986,34.0626297
OECD Member countries,,1987,34.88034821
OECD Member countries,,1988,35.91094971
OECD Member countries,,1989,36.95550156
OECD Member countries,,1990,38.36328125
OECD Member countries,,1991,39.47652054
OECD Member countries,,1992,41.16104126
OECD Member countries,,1993,43.34632111
OECD Member countries,,1994,45.30857849
OECD Member countries,,1995,46.49718094
